baseline,batch_size,graph,algorithm,measurement_idx,value1,value2
run_absl_btree_set,10,soc-LiveJournal1,PageRank,0,2e-05,0.222248
run_absl_btree_set,10,soc-LiveJournal1,PageRank,1,3.7e-05,0.225384
run_absl_btree_set,10,soc-LiveJournal1,PageRank,2,3.7e-05,0.221641
run_absl_btree_set,10,soc-LiveJournal1,PageRank,3,3.1e-05,0.225271
run_absl_btree_set,10,soc-LiveJournal1,PageRank,4,3.3e-05,0.22442
run_absl_btree_set,10,soc-LiveJournal1,PageRank,5,3.2e-05,0.230405
run_absl_btree_set,10,soc-LiveJournal1,PageRank,6,3.4e-05,0.223801
run_absl_btree_set,10,soc-LiveJournal1,PageRank,7,3.7e-05,0.197515
run_absl_btree_set,10,soc-LiveJournal1,PageRank,8,3.5e-05,0.220085
run_absl_btree_set,10,soc-LiveJournal1,PageRank,9,3.1e-05,0.211427
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,0,1.6e-05,5.316461
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,1,3.3e-05,5.242854
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,2,3.5e-05,5.23777
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,3,4.6e-05,5.592193
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,4,0.000202,5.413734
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,5,3.1e-05,5.386475
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,6,2.8e-05,5.179263
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,7,3.5e-05,5.147473
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,8,3e-05,5.245909
run_absl_btree_set,10,soc-LiveJournal1,wBFS_unweighted,9,2.9e-05,5.165746
run_absl_btree_set,10,twitter-unique-undir,BFS,0,7.4e-05,0.255518
run_absl_btree_set,10,twitter-unique-undir,BFS,1,5.4e-05,0.109315
run_absl_btree_set,10,twitter-unique-undir,BFS,2,6.2e-05,0.106169
run_absl_btree_set,10,twitter-unique-undir,BFS,3,6e-05,0.103562
run_absl_btree_set,10,twitter-unique-undir,BFS,4,5.5e-05,0.105805
run_absl_btree_set,10,twitter-unique-undir,BFS,5,0.000134,0.10573
run_absl_btree_set,10,twitter-unique-undir,BFS,6,0.000151,0.104564
run_absl_btree_set,10,twitter-unique-undir,BFS,7,0.000151,0.105213
run_absl_btree_set,10,twitter-unique-undir,BFS,8,0.000271,0.105257
run_absl_btree_set,10,twitter-unique-undir,BFS,9,9.7e-05,0.103172
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,0,0.000119,1.285691
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,1,5.3e-05,1.118683
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,2,6.6e-05,1.13742
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,3,5.3e-05,1.12894
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,4,6.5e-05,1.123074
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,5,6.4e-05,1.133365
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,6,7.2e-05,1.129997
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,7,9.1e-05,1.119951
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,8,0.00012,1.119612
run_absl_btree_set,10,twitter-unique-undir,LabelPropagation,9,6.8e-05,1.113204
run_absl_btree_set,10,twitter-unique-undir,PageRank,0,4.4e-05,8.916272
run_absl_btree_set,10,twitter-unique-undir,PageRank,1,4.7e-05,8.287978
run_absl_btree_set,10,twitter-unique-undir,PageRank,2,5.8e-05,8.046834
run_absl_btree_set,10,twitter-unique-undir,PageRank,3,5.9e-05,7.999395
run_absl_btree_set,10,twitter-unique-undir,PageRank,4,4.1e-05,7.890824
run_absl_btree_set,10,twitter-unique-undir,PageRank,5,6.9e-05,7.711847
run_absl_btree_set,10,twitter-unique-undir,PageRank,6,5.8e-05,7.70881
run_absl_btree_set,10,twitter-unique-undir,PageRank,7,0.000143,9.480747
run_absl_btree_set,10,twitter-unique-undir,PageRank,8,6.3e-05,9.746593
run_absl_btree_set,10,twitter-unique-undir,PageRank,9,5.1e-05,9.853313
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,0,4.1e-05,33.942975
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,1,4.5e-05,33.078375
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,2,4.8e-05,33.205169
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,3,4.4e-05,32.813262
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,4,5.3e-05,33.64564
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,5,5e-05,33.765015
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,6,4.6e-05,33.857514
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,7,6.2e-05,33.005936
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,8,6.2e-05,33.143176
run_absl_btree_set,10,twitter-unique-undir,wBFS_unweighted,9,5.1e-05,32.824477
run_absl_btree_set,100,cit-Patents,BFS,0,2.7e-05,0.017214
run_absl_btree_set,100,cit-Patents,BFS,1,3.2e-05,0.011023
run_absl_btree_set,100,cit-Patents,BFS,2,3.6e-05,0.010922
run_absl_btree_set,100,cit-Patents,BFS,3,3.7e-05,0.01092
run_absl_btree_set,100,cit-Patents,BFS,4,3.4e-05,0.010875
run_absl_btree_set,100,cit-Patents,BFS,5,3.3e-05,0.011497
run_absl_btree_set,100,cit-Patents,BFS,6,3.3e-05,0.01206
run_absl_btree_set,100,cit-Patents,BFS,7,3.6e-05,0.011031
run_absl_btree_set,100,cit-Patents,BFS,8,3.6e-05,0.010866
run_absl_btree_set,100,cit-Patents,BFS,9,3.3e-05,0.010929
run_absl_btree_set,100,cit-Patents,LabelPropagation,0,2.8e-05,0.024335
run_absl_btree_set,100,cit-Patents,LabelPropagation,1,4.2e-05,0.022629
run_absl_btree_set,100,cit-Patents,LabelPropagation,2,4.4e-05,0.023445
run_absl_btree_set,100,cit-Patents,LabelPropagation,3,4.2e-05,0.023101
run_absl_btree_set,100,cit-Patents,LabelPropagation,4,4.6e-05,0.023169
run_absl_btree_set,100,cit-Patents,LabelPropagation,5,4.4e-05,0.023332
run_absl_btree_set,100,cit-Patents,LabelPropagation,6,4.3e-05,0.022884
run_absl_btree_set,100,cit-Patents,LabelPropagation,7,3.9e-05,0.02317
run_absl_btree_set,100,cit-Patents,LabelPropagation,8,3.9e-05,0.023237
run_absl_btree_set,100,cit-Patents,LabelPropagation,9,4.5e-05,0.022833
run_absl_btree_set,100,cit-Patents,PageRank,0,2.6e-05,0.168825
run_absl_btree_set,100,cit-Patents,PageRank,1,3.6e-05,0.17114
run_absl_btree_set,100,cit-Patents,PageRank,2,4.2e-05,0.180449
run_absl_btree_set,100,cit-Patents,PageRank,3,4.1e-05,0.191936
run_absl_btree_set,100,cit-Patents,PageRank,4,4.6e-05,0.182745
run_absl_btree_set,100,cit-Patents,PageRank,5,4.1e-05,0.175375
run_absl_btree_set,100,cit-Patents,PageRank,6,4.4e-05,0.169031
run_absl_btree_set,100,cit-Patents,PageRank,7,4.6e-05,0.17319
run_absl_btree_set,100,cit-Patents,PageRank,8,4.3e-05,0.173187
run_absl_btree_set,100,cit-Patents,PageRank,9,7.4e-05,0.161251
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,0,2.6e-05,5.403326
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,1,4.8e-05,5.348522
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,2,6.3e-05,5.870868
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,3,5.2e-05,5.467103
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,4,0.000234,5.338042
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,5,0.000434,5.369191
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,6,4.4e-05,5.349848
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,7,6e-05,5.387189
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,8,4.6e-05,5.42262
run_absl_btree_set,100,cit-Patents,wBFS_unweighted,9,4.6e-05,5.410986
run_absl_btree_set,100,com-friendster,BFS,0,0.000121,4.676824
run_absl_btree_set,100,com-friendster,BFS,1,4e-05,2.124013
run_absl_btree_set,100,com-friendster,BFS,2,4.6e-05,2.111033
run_absl_btree_set,100,com-friendster,BFS,3,4.3e-05,2.140945
run_absl_btree_set,100,com-friendster,BFS,4,5.3e-05,2.134144
run_absl_btree_set,100,com-friendster,BFS,5,4.8e-05,2.103739
run_absl_btree_set,100,com-friendster,BFS,6,4.4e-05,2.120572
run_absl_btree_set,100,com-friendster,BFS,7,4.3e-05,2.099037
run_absl_btree_set,100,com-friendster,BFS,8,4.4e-05,2.085631
run_absl_btree_set,100,com-friendster,BFS,9,4.6e-05,2.094215
run_absl_btree_set,100,com-friendster,LabelPropagation,0,3e-05,6.042943
run_absl_btree_set,100,com-friendster,LabelPropagation,1,5.9e-05,5.228514
run_absl_btree_set,100,com-friendster,LabelPropagation,2,4.1e-05,5.225611
run_absl_btree_set,100,com-friendster,LabelPropagation,3,8e-05,5.178061
run_absl_btree_set,100,com-friendster,LabelPropagation,4,5.6e-05,5.24408
run_absl_btree_set,100,com-friendster,LabelPropagation,5,5.3e-05,5.040205
run_absl_btree_set,100,com-friendster,LabelPropagation,6,8.8e-05,5.156758
run_absl_btree_set,100,com-friendster,LabelPropagation,7,9.2e-05,5.106445
run_absl_btree_set,100,com-friendster,LabelPropagation,8,7.3e-05,5.049913
run_absl_btree_set,100,com-friendster,LabelPropagation,9,6.9e-05,5.046317
run_absl_btree_set,100,com-friendster,PageRank,0,3.3e-05,56.20886
run_absl_btree_set,100,com-friendster,PageRank,1,5.5e-05,67.395234
run_absl_btree_set,100,com-friendster,PageRank,2,5e-05,84.713095
run_absl_btree_set,100,com-friendster,PageRank,3,5.3e-05,81.488783
run_absl_btree_set,100,com-friendster,PageRank,4,5.3e-05,91.46073
run_absl_btree_set,100,com-friendster,PageRank,5,6.2e-05,80.798278
run_absl_btree_set,100,com-friendster,PageRank,6,5.1e-05,65.485343
run_absl_btree_set,100,com-friendster,PageRank,7,5.8e-05,70.887939
run_absl_btree_set,100,com-friendster,PageRank,8,4.7e-05,71.13287
run_absl_btree_set,100,com-friendster,PageRank,9,5.8e-05,40.036976
run_absl_btree_set,100,com-friendster,wBFS_unweighted,0,3.2e-05,48.673362
run_absl_btree_set,100,com-friendster,wBFS_unweighted,1,4.8e-05,49.000395
run_absl_btree_set,100,com-friendster,wBFS_unweighted,2,4.8e-05,48.032404
run_absl_btree_set,100,com-friendster,wBFS_unweighted,3,5.3e-05,48.647455
run_absl_btree_set,100,com-friendster,wBFS_unweighted,4,4.4e-05,49.131802
run_absl_btree_set,100,com-friendster,wBFS_unweighted,5,5e-05,49.119383
run_absl_btree_set,100,com-friendster,wBFS_unweighted,6,4.1e-05,49.690954
run_absl_btree_set,100,com-friendster,wBFS_unweighted,7,5.1e-05,49.051491
run_absl_btree_set,100,com-friendster,wBFS_unweighted,8,4.7e-05,48.858608
run_absl_btree_set,100,com-friendster,wBFS_unweighted,9,0.00034,49.169075
run_absl_btree_set,100,com-orkut.ungraph,BFS,0,5e-05,0.038563
run_absl_btree_set,100,com-orkut.ungraph,BFS,1,3.5e-05,0.007299
run_absl_btree_set,100,com-orkut.ungraph,BFS,2,5.6e-05,0.006894
run_absl_btree_set,100,com-orkut.ungraph,BFS,3,4.1e-05,0.006645
run_absl_btree_set,100,com-orkut.ungraph,BFS,4,3.9e-05,0.00766
run_absl_btree_set,100,com-orkut.ungraph,BFS,5,4.4e-05,0.006821
run_absl_btree_set,100,com-orkut.ungraph,BFS,6,3.6e-05,0.006802
run_absl_btree_set,100,com-orkut.ungraph,BFS,7,4.2e-05,0.006754
run_absl_btree_set,100,com-orkut.ungraph,BFS,8,3.6e-05,0.007014
run_absl_btree_set,100,com-orkut.ungraph,BFS,9,3.7e-05,0.006789
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,0,3e-05,0.050448
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,1,4.5e-05,0.039379
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,2,3.8e-05,0.039445
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,3,3.8e-05,0.039862
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,4,4.9e-05,0.039904
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,5,5.3e-05,0.039304
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,6,3.9e-05,0.039663
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,7,4.8e-05,0.039115
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,8,4.1e-05,0.039606
run_absl_btree_set,100,com-orkut.ungraph,LabelPropagation,9,5.3e-05,0.040152
run_absl_btree_set,100,com-orkut.ungraph,PageRank,0,3.4e-05,0.322536
run_absl_btree_set,100,com-orkut.ungraph,PageRank,1,4e-05,0.304834
run_absl_btree_set,100,com-orkut.ungraph,PageRank,2,4.1e-05,0.303342
run_absl_btree_set,100,com-orkut.ungraph,PageRank,3,3.6e-05,0.3127
run_absl_btree_set,100,com-orkut.ungraph,PageRank,4,4e-05,0.310522
run_absl_btree_set,100,com-orkut.ungraph,PageRank,5,4.7e-05,0.311385
run_absl_btree_set,100,com-orkut.ungraph,PageRank,6,4.9e-05,0.311709
run_absl_btree_set,100,com-orkut.ungraph,PageRank,7,5.3e-05,0.311083
run_absl_btree_set,100,com-orkut.ungraph,PageRank,8,5e-05,0.314696
run_absl_btree_set,100,com-orkut.ungraph,PageRank,9,5.4e-05,0.31131
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,0,3.2e-05,3.868984
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,1,4.1e-05,3.74054
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,2,4e-05,3.658814
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,3,4e-05,3.697491
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,4,4.6e-05,3.663137
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,5,4.9e-05,3.654161
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,6,4.4e-05,3.660805
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,7,5.1e-05,3.668574
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,8,0.000381,4.0229
run_absl_btree_set,100,com-orkut.ungraph,wBFS_unweighted,9,5e-05,3.709046
run_absl_btree_set,100,soc-LiveJournal1,BFS,0,2.7e-05,0.019201
run_absl_btree_set,100,soc-LiveJournal1,BFS,1,4.3e-05,0.010063
run_absl_btree_set,100,soc-LiveJournal1,BFS,2,4e-05,0.007987
run_absl_btree_set,100,soc-LiveJournal1,BFS,3,4.7e-05,0.007812
run_absl_btree_set,100,soc-LiveJournal1,BFS,4,4.6e-05,0.007735
run_absl_btree_set,100,soc-LiveJournal1,BFS,5,4.4e-05,0.008224
run_absl_btree_set,100,soc-LiveJournal1,BFS,6,4.7e-05,0.007672
run_absl_btree_set,100,soc-LiveJournal1,BFS,7,4.6e-05,0.007656
run_absl_btree_set,100,soc-LiveJournal1,BFS,8,4.2e-05,0.008045
run_absl_btree_set,100,soc-LiveJournal1,BFS,9,4.1e-05,0.007651
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,0,3.2e-05,0.029396
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,1,4.8e-05,0.02389
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,2,4.2e-05,0.024354
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,3,3.6e-05,0.024661
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,4,4.1e-05,0.024139
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,5,6.5e-05,0.02412
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,6,5.3e-05,0.024384
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,7,4.4e-05,0.023891
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,8,5.3e-05,0.024123
run_absl_btree_set,100,soc-LiveJournal1,LabelPropagation,9,4.3e-05,0.024064
run_absl_btree_set,100,soc-LiveJournal1,PageRank,0,2.4e-05,0.234319
run_absl_btree_set,100,soc-LiveJournal1,PageRank,1,4.1e-05,0.224332
run_absl_btree_set,100,soc-LiveJournal1,PageRank,2,4.1e-05,0.221574
run_absl_btree_set,100,soc-LiveJournal1,PageRank,3,4e-05,0.221568
run_absl_btree_set,100,soc-LiveJournal1,PageRank,4,4.8e-05,0.225876
run_absl_btree_set,100,soc-LiveJournal1,PageRank,5,4.8e-05,0.236135
run_absl_btree_set,100,soc-LiveJournal1,PageRank,6,6.3e-05,0.230794
run_absl_btree_set,100,soc-LiveJournal1,PageRank,7,4.3e-05,0.22867
run_absl_btree_set,100,soc-LiveJournal1,PageRank,8,4e-05,0.233413
run_absl_btree_set,100,soc-LiveJournal1,PageRank,9,4.4e-05,0.220587
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,0,3.1e-05,5.304647
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,1,4.4e-05,5.218874
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,2,4.4e-05,5.200776
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,3,0.000558,5.225699
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,4,6e-05,5.191107
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,5,6.5e-05,5.12192
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,6,4.4e-05,5.084491
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,7,5e-05,5.091954
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,8,5e-05,5.109896
run_absl_btree_set,100,soc-LiveJournal1,wBFS_unweighted,9,4.3e-05,5.298832
run_absl_btree_set,100,twitter-unique-undir,BFS,0,0.000466,0.222845
run_absl_btree_set,100,twitter-unique-undir,BFS,1,0.000684,0.105373
run_absl_btree_set,100,twitter-unique-undir,BFS,2,0.000379,0.102711
run_absl_btree_set,100,twitter-unique-undir,BFS,3,0.000222,0.104338
run_absl_btree_set,100,twitter-unique-undir,BFS,4,0.000328,0.103411
run_absl_btree_set,100,twitter-unique-undir,BFS,5,0.00049,0.104778
run_absl_btree_set,100,twitter-unique-undir,BFS,6,0.000271,0.104501
run_absl_btree_set,100,twitter-unique-undir,BFS,7,0.000417,0.103981
run_absl_btree_set,100,twitter-unique-undir,BFS,8,0.000366,0.103519
run_absl_btree_set,100,twitter-unique-undir,BFS,9,0.000752,0.101347
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,0,0.000159,0.947361
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,1,7.6e-05,0.856463
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,2,0.000103,0.860433
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,3,0.000113,0.858245
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,4,0.000116,0.861822
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,5,0.000112,0.849272
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,6,0.000123,0.860126
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,7,0.000106,0.85335
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,8,0.000105,0.852429
run_absl_btree_set,100,twitter-unique-undir,LabelPropagation,9,0.000278,0.863909
run_absl_btree_set,100,twitter-unique-undir,PageRank,0,8.9e-05,7.081239
run_absl_btree_set,100,twitter-unique-undir,PageRank,1,8.7e-05,7.00678
run_absl_btree_set,100,twitter-unique-undir,PageRank,2,5.4e-05,6.990724
run_absl_btree_set,100,twitter-unique-undir,PageRank,3,9.6e-05,6.985884
run_absl_btree_set,100,twitter-unique-undir,PageRank,4,8.8e-05,6.985711
run_absl_btree_set,100,twitter-unique-undir,PageRank,5,9.2e-05,6.982384
run_absl_btree_set,100,twitter-unique-undir,PageRank,6,0.000103,6.934602
run_absl_btree_set,100,twitter-unique-undir,PageRank,7,0.000112,6.669783
run_absl_btree_set,100,twitter-unique-undir,PageRank,8,0.00013,6.644467
run_absl_btree_set,100,twitter-unique-undir,PageRank,9,0.00014,6.660815
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,0,0.000123,32.871364
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,1,0.000189,33.154404
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,2,0.000103,32.950817
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,3,8.1e-05,32.389395
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,4,6.4e-05,32.717917
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,5,8.6e-05,34.150118
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,6,0.000115,32.729546
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,7,6.8e-05,31.800088
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,8,8.9e-05,31.827712
run_absl_btree_set,100,twitter-unique-undir,wBFS_unweighted,9,7.7e-05,31.718415
run_absl_btree_set,1000,cit-Patents,BFS,0,7.7e-05,0.017768
run_absl_btree_set,1000,cit-Patents,BFS,1,8.6e-05,0.011634
run_absl_btree_set,1000,cit-Patents,BFS,2,8.8e-05,0.011611
run_absl_btree_set,1000,cit-Patents,BFS,3,8.9e-05,0.011582
run_absl_btree_set,1000,cit-Patents,BFS,4,8.8e-05,0.011573
run_absl_btree_set,1000,cit-Patents,BFS,5,8.6e-05,0.011644
run_absl_btree_set,1000,cit-Patents,BFS,6,8.6e-05,0.011616
run_absl_btree_set,1000,cit-Patents,BFS,7,9e-05,0.011571
run_absl_btree_set,1000,cit-Patents,BFS,8,9e-05,0.01161
run_absl_btree_set,1000,cit-Patents,BFS,9,8.9e-05,0.011551
run_absl_btree_set,1000,cit-Patents,LabelPropagation,0,7.5e-05,0.022636
run_absl_btree_set,1000,cit-Patents,LabelPropagation,1,9.9e-05,0.021216
run_absl_btree_set,1000,cit-Patents,LabelPropagation,2,9.2e-05,0.020656
run_absl_btree_set,1000,cit-Patents,LabelPropagation,3,9.9e-05,0.020679
run_absl_btree_set,1000,cit-Patents,LabelPropagation,4,0.000105,0.020831
run_absl_btree_set,1000,cit-Patents,LabelPropagation,5,9.9e-05,0.020463
run_absl_btree_set,1000,cit-Patents,LabelPropagation,6,9.3e-05,0.021155
run_absl_btree_set,1000,cit-Patents,LabelPropagation,7,9.2e-05,0.021203
run_absl_btree_set,1000,cit-Patents,LabelPropagation,8,0.000103,0.021478
run_absl_btree_set,1000,cit-Patents,LabelPropagation,9,8.8e-05,0.020835
run_absl_btree_set,1000,cit-Patents,PageRank,0,6.7e-05,0.154664
run_absl_btree_set,1000,cit-Patents,PageRank,1,8.9e-05,0.157216
run_absl_btree_set,1000,cit-Patents,PageRank,2,9.8e-05,0.161067
run_absl_btree_set,1000,cit-Patents,PageRank,3,9e-05,0.164465
run_absl_btree_set,1000,cit-Patents,PageRank,4,0.000393,0.166113
run_absl_btree_set,1000,cit-Patents,PageRank,5,9.7e-05,0.163997
run_absl_btree_set,1000,cit-Patents,PageRank,6,9.4e-05,0.164488
run_absl_btree_set,1000,cit-Patents,PageRank,7,0.000107,0.163211
run_absl_btree_set,1000,cit-Patents,PageRank,8,0.000107,0.164066
run_absl_btree_set,1000,cit-Patents,PageRank,9,9.3e-05,0.153455
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,0,7.1e-05,5.336614
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,1,0.00012,5.248827
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,2,0.000127,5.358887
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,3,0.000791,5.46208
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,4,0.000478,5.476159
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,5,0.000609,5.298808
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,6,0.000111,5.269317
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,7,0.000113,5.247443
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,8,0.000107,5.25382
run_absl_btree_set,1000,cit-Patents,wBFS_unweighted,9,0.000115,5.274574
run_absl_btree_set,1000,com-friendster,BFS,0,0.000102,4.40898
run_absl_btree_set,1000,com-friendster,BFS,1,0.000108,2.184931
run_absl_btree_set,1000,com-friendster,BFS,2,0.000114,2.175553
run_absl_btree_set,1000,com-friendster,BFS,3,0.000115,2.157895
run_absl_btree_set,1000,com-friendster,BFS,4,0.000113,2.142293
run_absl_btree_set,1000,com-friendster,BFS,5,0.000118,2.125242
run_absl_btree_set,1000,com-friendster,BFS,6,0.000106,2.097762
run_absl_btree_set,1000,com-friendster,BFS,7,0.000116,2.082618
run_absl_btree_set,1000,com-friendster,BFS,8,0.000133,2.090615
run_absl_btree_set,1000,com-friendster,BFS,9,0.000118,2.079547
run_absl_btree_set,1000,com-friendster,LabelPropagation,0,9.2e-05,4.513611
run_absl_btree_set,1000,com-friendster,LabelPropagation,1,0.000205,3.811047
run_absl_btree_set,1000,com-friendster,LabelPropagation,2,0.000139,3.898227
run_absl_btree_set,1000,com-friendster,LabelPropagation,3,0.000145,3.850565
run_absl_btree_set,1000,com-friendster,LabelPropagation,4,0.000157,3.866938
run_absl_btree_set,1000,com-friendster,LabelPropagation,5,0.000163,3.898939
