baseline,graph,batch_size,measurement_idx,insert_time_PageRank,algorithm_time_PageRank,insert_time_LabelPropagation,algorithm_time_LabelPropagation,insert_time_wBFS_unweighted,algorithm_time_wBFS_unweighted,insert_time_BFS,algorithm_time_BFS
run_absl_btree_set,com-friendster,1000,6,0.000186,80.486588,0.000213,3.813589,0.000104,44.663163,0.000106,2.097762
run_absl_btree_set,com-friendster,1000,7,0.000111,80.023356,0.000225,3.864281,0.000114,45.27705,0.000116,2.082618
run_absl_btree_set,com-friendster,1000,8,0.000111,40.073125,0.000184,3.781544,0.000101,45.231682,0.000133,2.090615
run_absl_btree_set,com-friendster,1000,9,0.000115,37.731465,0.00023,3.870429,9.9e-05,45.106155,0.000118,2.079547
run_absl_btree_set,com-orkut.ungraph,10000,0,0.002564,0.30828,0.002517,0.047789,0.002871,3.589757,0.002478,0.013542
run_absl_btree_set,com-orkut.ungraph,10000,1,0.002358,0.297316,0.002467,0.040345,0.002984,3.513772,0.002196,0.007153
run_absl_btree_set,com-orkut.ungraph,10000,2,0.002353,0.295229,0.00245,0.039934,0.002941,3.525521,0.002193,0.007118
run_absl_btree_set,com-orkut.ungraph,10000,3,0.002352,0.300035,0.002501,0.040013,0.002957,3.502295,0.002145,0.006981
run_absl_btree_set,com-orkut.ungraph,10000,4,0.002378,0.296005,0.002457,0.040086,0.003031,3.496781,0.002185,0.007031
run_absl_btree_set,com-orkut.ungraph,10000,5,0.00233,0.296187,0.002522,0.039811,0.002996,3.50465,0.002157,0.007073
run_absl_btree_set,com-orkut.ungraph,10000,6,0.002364,0.299498,0.002501,0.040559,0.003329,3.592177,0.002182,0.007006
run_absl_btree_set,com-orkut.ungraph,10000,7,0.002393,0.296022,0.002476,0.040555,0.003739,3.586806,0.002171,0.0069
run_absl_btree_set,com-orkut.ungraph,10000,8,0.002401,0.297678,0.002605,0.040367,0.003764,3.613728,0.002178,0.006947
run_absl_btree_set,com-orkut.ungraph,10000,9,0.002417,0.2673,0.002843,0.039968,0.003033,3.468102,0.002168,0.006769
run_absl_btree_set,cit-Patents,10000,0,0.002719,0.183487,0.002777,0.022996,0.002954,5.220285,0.002663,0.015571
run_absl_btree_set,cit-Patents,10000,1,0.003103,0.182426,0.002728,0.021816,0.003079,5.070529,0.002775,0.012822
run_absl_btree_set,cit-Patents,10000,2,0.003018,0.171773,0.002675,0.02254,0.003921,5.021965,0.002732,0.012717
run_absl_btree_set,cit-Patents,10000,3,0.002645,0.17662,0.002723,0.021568,0.003141,5.061711,0.002743,0.0127
run_absl_btree_set,cit-Patents,10000,4,0.002746,0.175856,0.002713,0.021494,0.003299,5.006969,0.002737,0.012732
run_absl_btree_set,cit-Patents,10000,5,0.003281,0.187066,0.002699,0.021807,0.003649,4.969566,0.002727,0.012734
run_absl_btree_set,cit-Patents,10000,6,0.004112,0.184645,0.002836,0.021431,0.003402,5.022463,0.002765,0.012797
run_absl_btree_set,cit-Patents,10000,7,0.002951,0.168178,0.002821,0.021441,0.003296,4.987096,0.002834,0.012804
run_absl_btree_set,cit-Patents,10000,8,0.003175,0.169684,0.002768,0.021635,0.002966,4.956862,0.002819,0.012952
run_absl_btree_set,cit-Patents,10000,9,0.003189,0.157247,0.002785,0.021505,0.003006,5.011351,0.00283,0.012761
run_absl_btree_set,soc-LiveJournal1,10000,0,0.002299,0.196675,0.002605,0.027356,0.002353,5.104533,0.002385,0.013279
run_absl_btree_set,soc-LiveJournal1,10000,1,0.002267,0.19375,0.002612,0.024545,0.002604,5.052298,0.002203,0.010625
run_absl_btree_set,soc-LiveJournal1,10000,2,0.002332,0.22006,0.002647,0.024458,0.002537,5.080227,0.002175,0.010736
run_absl_btree_set,soc-LiveJournal1,10000,3,0.002472,0.226221,0.002672,0.024274,0.002645,5.08585,0.002174,0.010785
run_absl_btree_set,soc-LiveJournal1,10000,4,0.002604,0.240718,0.002617,0.024087,0.002339,5.039868,0.002169,0.010771
run_absl_btree_set,soc-LiveJournal1,10000,5,0.00267,0.230778,0.002782,0.024481,0.002266,5.010509,0.002142,0.010706
run_absl_btree_set,soc-LiveJournal1,10000,6,0.002383,0.19913,0.002711,0.025018,0.002264,5.074984,0.002157,0.010721
run_absl_btree_set,soc-LiveJournal1,10000,7,0.003763,0.203681,0.00286,0.024846,0.002461,5.033003,0.00216,0.010703
run_absl_btree_set,soc-LiveJournal1,10000,8,0.002229,0.193166,0.002869,0.024803,0.002313,5.022138,0.002165,0.010861
run_absl_btree_set,soc-LiveJournal1,10000,9,0.002361,0.19675,0.003097,0.025932,0.002502,5.022456,0.002262,0.011512
run_absl_btree_set,twitter-unique-undir,10000,0,0.004287,7.895177,0.004955,1.024834,0.004202,38.95106,0.005343,0.196998
run_absl_btree_set,twitter-unique-undir,10000,1,0.00265,7.716926,0.003263,0.883716,0.003256,38.835846,0.00593,0.095204
run_absl_btree_set,twitter-unique-undir,10000,2,0.002737,7.258857,0.003316,0.866279,0.003428,38.539854,0.004716,0.093479
run_absl_btree_set,twitter-unique-undir,10000,3,0.002675,7.130682,0.00327,0.875153,0.003056,37.657762,0.005145,0.092941
run_absl_btree_set,twitter-unique-undir,10000,4,0.002709,7.294271,0.003389,0.840182,0.002899,36.895626,0.005612,0.092713
run_absl_btree_set,twitter-unique-undir,10000,5,0.002688,8.611321,0.003464,0.833438,0.003011,37.519647,0.005157,0.092445
run_absl_btree_set,twitter-unique-undir,10000,6,0.002631,8.647448,0.00362,0.838211,0.002935,34.994857,0.005822,0.093691
run_absl_btree_set,twitter-unique-undir,10000,7,0.002639,8.240825,0.003763,0.850474,0.002825,34.868243,0.004849,0.093583
run_absl_btree_set,twitter-unique-undir,10000,8,0.002672,7.051414,0.003734,0.845819,0.002788,34.727421,0.005527,0.092301
run_absl_btree_set,twitter-unique-undir,10000,9,0.002726,8.605902,0.003909,0.848676,0.003002,36.169936,0.005371,0.092816
run_absl_btree_set,com-friendster,10000,0,0.002708,50.572758,0.002811,4.812684,0.003209,52.956163,0.002832,3.251453
run_absl_btree_set,com-friendster,10000,1,0.002531,50.500174,0.002808,3.966755,0.003635,51.748744,0.00248,2.515629
run_absl_btree_set,com-friendster,10000,2,0.002439,51.965026,0.002751,3.999917,0.003021,55.946937,0.002465,2.516808
run_absl_btree_set,com-friendster,10000,3,0.002503,53.87634,0.002864,3.939413,0.003022,55.661917,0.002481,2.504874
run_absl_btree_set,com-friendster,10000,4,0.002499,56.662543,0.002881,3.889441,0.003018,73.571003,0.002452,2.461366
run_absl_btree_set,com-friendster,10000,5,0.002404,52.381281,0.003161,3.932088,0.003082,68.007753,0.0025,2.454629
run_absl_btree_set,com-friendster,10000,6,0.002392,52.895543,0.002965,3.95486,0.00301,48.659372,0.002542,2.479569
run_absl_btree_set,com-friendster,10000,7,0.002393,48.824554,0.00297,3.912651,0.003015,50.298016,0.002413,2.460329
run_absl_btree_set,com-friendster,10000,8,0.002461,48.933459,0.003011,3.905117,0.003048,49.303095,0.002808,2.430631
run_absl_btree_set,com-friendster,10000,9,0.002626,25.625041,0.003482,3.928428,0.003003,50.708537,0.002516,2.402954
run_absl_btree_set,com-orkut.ungraph,100000,0,0.003184,0.300965,0.00342,0.042661,0.003488,3.67895,0.003212,0.00836
run_absl_btree_set,com-orkut.ungraph,100000,1,0.003595,0.299101,0.004029,0.041871,0.008991,3.68071,0.003148,0.00638
run_absl_btree_set,com-orkut.ungraph,100000,2,0.003665,0.299861,0.004143,0.04222,0.004948,3.59968,0.003264,0.006276
run_absl_btree_set,com-orkut.ungraph,100000,3,0.003707,0.300648,0.004105,0.042367,0.005193,3.633833,0.003256,0.006222
run_absl_btree_set,com-orkut.ungraph,100000,4,0.003719,0.298813,0.004173,0.042016,0.005416,3.642484,0.003286,0.006192
run_absl_btree_set,com-orkut.ungraph,100000,5,0.003805,0.300554,0.004258,0.042544,0.005666,3.707072,0.003264,0.006315
run_absl_btree_set,com-orkut.ungraph,100000,6,0.003773,0.301724,0.004171,0.043932,0.005565,3.703421,0.003263,0.006306
run_absl_btree_set,com-orkut.ungraph,100000,7,0.003922,0.302306,0.005979,0.043224,0.006398,3.772339,0.003217,0.00645
run_absl_btree_set,com-orkut.ungraph,100000,8,0.003905,0.302534,0.00435,0.045584,0.006723,3.719512,0.003269,0.006312
run_absl_btree_set,com-orkut.ungraph,100000,9,0.004011,0.275228,0.004524,0.042648,0.005699,3.686548,0.003329,0.006064
run_absl_btree_set,cit-Patents,100000,0,0.003456,0.174834,0.003337,0.024,0.003787,5.296715,0.003807,0.01292
run_absl_btree_set,cit-Patents,100000,1,0.003728,0.17273,0.00328,0.022851,0.005109,5.263295,0.003835,0.012466
run_absl_btree_set,cit-Patents,100000,2,0.004417,0.185546,0.003431,0.023283,0.004907,5.21694,0.003885,0.012589
run_absl_btree_set,cit-Patents,100000,3,0.004355,0.184265,0.003532,0.022953,0.004142,5.180819,0.003985,0.012663
run_absl_btree_set,cit-Patents,100000,4,0.003826,0.186324,0.003575,0.023431,0.004195,5.19113,0.003949,0.012661
run_absl_btree_set,cit-Patents,100000,5,0.003719,0.190827,0.003633,0.022279,0.004468,5.181623,0.003979,0.012682
run_absl_btree_set,cit-Patents,100000,6,0.00438,0.194409,0.003687,0.022692,0.004781,5.135209,0.003997,0.01347
run_absl_btree_set,cit-Patents,100000,7,0.004216,0.185032,0.003722,0.023201,0.004168,5.139331,0.00408,0.013261
run_absl_btree_set,cit-Patents,100000,8,0.004108,0.188393,0.004058,0.023138,0.004495,5.221173,0.004066,0.013294
run_absl_btree_set,cit-Patents,100000,9,0.004957,0.189497,0.003829,0.023398,0.005168,5.130219,0.004185,0.013328
run_absl_btree_set,soc-LiveJournal1,100000,0,0.003441,0.190079,0.003012,0.028664,0.003666,5.311914,0.003622,0.010242
run_absl_btree_set,soc-LiveJournal1,100000,1,0.003605,0.205285,0.003184,0.026886,0.005008,5.340253,0.003655,0.009674
run_absl_btree_set,soc-LiveJournal1,100000,2,0.005638,0.227703,0.003359,0.026898,0.005052,5.406169,0.003657,0.009709
run_absl_btree_set,soc-LiveJournal1,100000,3,0.00481,0.214172,0.003261,0.027483,0.004617,5.3925,0.003663,0.009628
run_absl_btree_set,soc-LiveJournal1,100000,4,0.004188,0.199368,0.003292,0.026852,0.004555,5.370751,0.00363,0.009677
run_absl_btree_set,soc-LiveJournal1,100000,5,0.004163,0.19321,0.003281,0.027055,0.004203,5.379851,0.00367,0.00975
run_absl_btree_set,soc-LiveJournal1,100000,6,0.004555,0.210084,0.003297,0.027048,0.00422,5.386235,0.003631,0.009712
run_absl_btree_set,soc-LiveJournal1,100000,7,0.005043,0.212821,0.003263,0.027308,0.005268,5.302515,0.00361,0.00982
run_absl_btree_set,soc-LiveJournal1,100000,8,0.005521,0.214918,0.003534,0.027049,0.004289,5.302105,0.003766,0.010058
run_absl_btree_set,soc-LiveJournal1,100000,9,0.004824,0.203314,0.003566,0.027093,0.004368,5.258984,0.00376,0.009829
run_absl_btree_set,twitter-unique-undir,100000,0,0.011947,7.548777,0.012378,0.986156,0.01191,32.947417,0.017733,0.164626
run_absl_btree_set,twitter-unique-undir,100000,1,0.007942,7.435466,0.010058,0.901454,0.008734,32.778174,0.018166,0.105178
run_absl_btree_set,twitter-unique-undir,100000,2,0.008339,7.297992,0.008582,0.902128,0.006443,32.226475,0.01774,0.101562
run_absl_btree_set,twitter-unique-undir,100000,3,0.007108,7.246919,0.008912,0.893773,0.006466,32.641772,0.017443,0.102323
run_absl_btree_set,twitter-unique-undir,100000,4,0.007496,7.256232,0.011847,0.90147,0.006155,32.520256,0.018669,0.1026
run_absl_btree_set,twitter-unique-undir,100000,5,0.008407,7.248834,0.010856,0.876308,0.0059,32.11732,0.017804,0.100962
run_absl_btree_set,twitter-unique-undir,100000,6,0.008988,8.146299,0.012913,0.89088,0.00636,32.40985,0.021491,0.101177
run_absl_btree_set,twitter-unique-undir,100000,7,0.007812,8.966674,0.01134,0.893572,0.004852,32.163035,0.016666,0.102462
run_absl_btree_set,twitter-unique-undir,100000,8,0.008195,7.710855,0.012703,0.872527,0.00535,32.298848,0.018794,0.10108
run_absl_btree_set,twitter-unique-undir,100000,9,0.008595,9.413154,0.013035,0.884225,0.005108,31.944951,0.015914,0.101077
run_absl_btree_set,com-friendster,100000,0,0.004825,54.312956,0.005217,4.148254,0.007085,51.792092,0.005928,2.843853
run_absl_btree_set,com-friendster,100000,1,0.005682,55.388574,0.005491,3.911872,0.010577,50.634809,0.004945,2.197148
run_absl_btree_set,com-friendster,100000,2,0.009538,54.929236,0.005788,3.86384,0.007738,49.850244,0.004795,2.208767
run_absl_btree_set,com-friendster,100000,3,0.00568,54.530556,0.005858,3.939244,0.007291,51.415936,0.004725,2.199758
run_absl_btree_set,com-friendster,100000,4,0.005048,54.521709,0.006397,3.823985,0.005587,60.953168,0.004593,2.202352
run_absl_btree_set,com-friendster,100000,5,0.004882,54.512597,0.005852,3.890727,0.005224,77.333454,0.004293,2.191476
run_absl_btree_set,com-friendster,100000,6,0.004699,54.478239,0.00612,3.886354,0.005466,70.23817,0.004705,2.169659
run_absl_btree_set,com-friendster,100000,7,0.004662,54.388283,0.00667,3.877834,0.00602,81.088867,0.004728,2.169224
run_absl_btree_set,com-friendster,100000,8,0.004737,54.346041,0.006684,3.841111,0.006023,60.377186,0.004697,2.170637
run_absl_btree_set,com-friendster,100000,9,0.005395,25.793475,0.007507,3.901949,0.005027,64.799948,0.004746,2.163281
run_absl_btree_set,com-orkut.ungraph,1000000,0,0.007717,0.302221,0.007766,0.044461,0.007948,3.648839,0.008091,0.007666
run_absl_btree_set,com-orkut.ungraph,1000000,1,0.008206,0.296942,0.008234,0.043707,0.009356,3.598044,0.008044,0.006983
run_absl_btree_set,com-orkut.ungraph,1000000,2,0.008152,0.298736,0.008184,0.043981,0.011925,3.57742,0.009896,0.007107
run_absl_btree_set,com-orkut.ungraph,1000000,3,0.00803,0.301055,0.008419,0.044089,0.010165,3.745705,0.008147,0.00688
run_absl_btree_set,com-orkut.ungraph,1000000,4,0.008336,0.315782,0.008353,0.043976,0.010571,3.636551,0.008329,0.007361
run_absl_btree_set,com-orkut.ungraph,1000000,5,0.008147,0.312842,0.008462,0.044031,0.011106,3.659912,0.008509,0.007121
run_absl_btree_set,com-orkut.ungraph,1000000,6,0.008084,0.312816,0.008114,0.044742,0.010878,3.67111,0.008736,0.00702
run_absl_btree_set,com-orkut.ungraph,1000000,7,0.008208,0.319126,0.008268,0.044734,0.011506,3.866034,0.008413,0.006918
run_absl_btree_set,com-orkut.ungraph,1000000,8,0.008386,0.32001,0.008283,0.045059,0.01257,3.798957,0.008194,0.007033
run_absl_btree_set,com-orkut.ungraph,1000000,9,0.00868,0.32096,0.008547,0.045995,0.014556,3.683378,0.008057,0.006888
run_absl_btree_set,cit-Patents,1000000,0,0.012761,0.144897,0.017186,0.020619,0.012541,5.468975,0.012818,0.012044
run_absl_btree_set,cit-Patents,1000000,1,0.014447,0.152696,0.013545,0.021885,0.013497,5.483832,0.013311,0.011343
run_absl_btree_set,cit-Patents,1000000,2,0.014037,0.159114,0.014544,0.02118,0.014679,5.407609,0.015533,0.011405
run_absl_btree_set,cit-Patents,1000000,3,0.01685,0.162744,0.014503,0.020889,0.015199,5.307265,0.013871,0.010742
run_absl_btree_set,cit-Patents,1000000,4,0.014703,0.163735,0.014773,0.0214,0.015101,5.221821,0.013577,0.010834
run_absl_btree_set,cit-Patents,1000000,5,0.015424,0.17248,0.014571,0.021746,0.01446,5.172339,0.013202,0.01196
run_absl_btree_set,cit-Patents,1000000,6,0.015619,0.178933,0.017461,0.02592,0.013927,5.155737,0.013676,0.011368
run_absl_btree_set,cit-Patents,1000000,7,0.0158,0.183055,0.016131,0.027016,0.013737,5.139518,0.013529,0.010957
run_absl_btree_set,cit-Patents,1000000,8,0.01521,0.190469,0.018434,0.031056,0.014924,5.083451,0.01344,0.011155
run_absl_btree_set,cit-Patents,1000000,9,0.015458,0.182994,0.021345,0.035878,0.015372,5.089454,0.014096,0.01161
run_absl_btree_set,soc-LiveJournal1,1000000,0,0.007948,0.195702,0.0079,0.024588,0.008733,5.320238,0.00799,0.011721
run_absl_btree_set,soc-LiveJournal1,1000000,1,0.009105,0.201532,0.008462,0.025006,0.010132,5.34767,0.008843,0.010916
run_absl_btree_set,soc-LiveJournal1,1000000,2,0.009225,0.19821,0.008713,0.025729,0.013352,5.463771,0.008727,0.010922
run_absl_btree_set,soc-LiveJournal1,1000000,3,0.009333,0.207872,0.00846,0.025643,0.012382,5.515656,0.0087,0.010946
run_absl_btree_set,soc-LiveJournal1,1000000,4,0.009251,0.211286,0.008816,0.025848,0.011759,5.438719,0.008745,0.010802
run_absl_btree_set,soc-LiveJournal1,1000000,5,0.009297,0.20773,0.008777,0.026848,0.011671,5.391074,0.008977,0.010976
run_absl_btree_set,soc-LiveJournal1,1000000,6,0.009074,0.210889,0.008736,0.026574,0.010761,5.306094,0.008826,0.010837
run_absl_btree_set,soc-LiveJournal1,1000000,7,0.009432,0.216465,0.008986,0.026904,0.011336,5.556444,0.008818,0.011107
run_absl_btree_set,soc-LiveJournal1,1000000,8,0.009321,0.222523,0.008747,0.027047,0.012035,5.542042,0.009093,0.010941
run_absl_btree_set,soc-LiveJournal1,1000000,9,0.010368,0.223931,0.008932,0.031801,0.010986,5.271324,0.009127,0.01085
run_absl_btree_set,twitter-unique-undir,1000000,0,0.042513,6.766178,0.043414,0.835576,0.045299,33.449853,0.047455,0.10856
run_absl_btree_set,twitter-unique-undir,1000000,1,0.054412,6.650395,0.048201,0.835861,0.052372,31.79655,0.053893,0.103208
run_absl_btree_set,twitter-unique-undir,1000000,2,0.051623,6.545375,0.047939,0.852133,0.037958,31.312129,0.051396,0.103744
run_absl_btree_set,twitter-unique-undir,1000000,3,0.048555,6.565046,0.048309,0.856233,0.036148,31.54442,0.048316,0.102838
run_absl_btree_set,twitter-unique-undir,1000000,4,0.048945,6.589926,0.052636,0.858157,0.04146,31.562689,0.054736,0.104306
run_absl_btree_set,twitter-unique-undir,1000000,5,0.050749,6.595127,0.055261,0.85713,0.042312,31.592384,0.053628,0.098738
run_absl_btree_set,twitter-unique-undir,1000000,6,0.055749,6.614809,0.063037,0.851367,0.050661,31.21965,0.061407,0.097924
run_absl_btree_set,twitter-unique-undir,1000000,7,0.03666,6.633715,0.045026,0.858627,0.028568,31.324825,0.044815,0.098778
run_absl_btree_set,twitter-unique-undir,1000000,8,0.049197,7.305825,0.058395,0.855783,0.037127,31.812804,0.052173,0.098959
run_absl_btree_set,twitter-unique-undir,1000000,9,0.048403,7.967783,0.066179,0.881241,0.035661,31.617584,0.051403,0.099723
run_absl_btree_set,com-friendster,1000000,0,0.023377,69.911131,0.023482,4.326809,0.025071,51.824727,0.023332,3.011408
run_absl_btree_set,com-friendster,1000000,1,0.02695,111.66485,0.026694,4.086306,0.025687,51.688899,0.029232,2.94097
run_absl_btree_set,com-friendster,1000000,2,0.027231,129.119077,0.026077,4.156151,0.058186,60.157154,0.027831,2.921083
run_absl_btree_set,com-friendster,1000000,3,0.026936,137.907256,0.025646,4.173298,0.04087,57.70595,0.030857,2.911877
run_absl_btree_set,com-friendster,1000000,4,0.025369,130.089821,0.026786,4.18115,0.035648,62.98607,0.027828,2.870943
run_absl_btree_set,com-friendster,1000000,5,0.024995,130.838256,0.025886,4.162587,0.025943,66.417879,0.027564,2.869315
run_absl_btree_set,com-friendster,1000000,6,0.024085,144.163809,0.025033,4.127958,0.024702,52.018875,0.028591,2.853038
run_absl_btree_set,com-friendster,1000000,7,0.028837,142.844905,0.025555,4.059392,0.028654,56.426558,0.026909,2.837781
run_absl_btree_set,com-friendster,1000000,8,0.026357,146.294368,0.025463,4.122965,0.029136,59.393912,0.028936,2.834174
run_absl_btree_set,com-friendster,1000000,9,0.02882,76.838022,0.029544,4.195,0.027115,51.911888,0.030515,2.863037
run_absl_flat_hash_set,com-orkut.ungraph,1,0,1e-06,0.362363,2e-06,0.052606,1e-06,3.540805,1e-06,0.017488
run_absl_flat_hash_set,com-orkut.ungraph,1,1,6e-06,0.402091,5e-06,0.043823,4e-06,3.41386,5e-06,0.011995
run_absl_flat_hash_set,com-orkut.ungraph,1,2,5e-06,0.383475,5e-06,0.043609,4e-06,3.392912,4e-06,0.011839
run_absl_flat_hash_set,com-orkut.ungraph,1,3,6e-06,0.353625,5e-06,0.043121,5e-06,3.390973,3e-06,0.011938
run_absl_flat_hash_set,com-orkut.ungraph,1,4,4e-06,0.349474,3e-06,0.043938,4e-06,3.349246,2e-06,0.01331
run_absl_flat_hash_set,com-orkut.ungraph,1,5,3e-06,0.344621,3e-06,0.044536,5e-06,3.32019,3e-06,0.012651
run_absl_flat_hash_set,com-orkut.ungraph,1,6,5e-06,0.345733,6e-06,0.044679,4e-06,3.316089,5e-06,0.012135
run_absl_flat_hash_set,com-orkut.ungraph,1,7,4e-06,0.354625,3e-06,0.043541,4e-06,3.321001,2e-06,0.011915
run_absl_flat_hash_set,com-orkut.ungraph,1,8,5e-06,0.344215,3e-06,0.043896,5e-06,3.36813,4e-06,0.012002
run_absl_flat_hash_set,com-orkut.ungraph,1,9,5e-06,0.347672,7e-06,0.043881,4e-06,3.352406,8e-06,0.013162
run_absl_flat_hash_set,cit-Patents,1,0,1e-06,0.208776,1e-06,0.027294,2e-06,4.536315,2e-06,0.027123
run_absl_flat_hash_set,cit-Patents,1,1,4e-06,0.214929,4e-06,0.02032,4e-06,4.479798,4e-06,0.014201
run_absl_flat_hash_set,cit-Patents,1,2,4e-06,0.201444,5e-06,0.01985,3e-06,4.54241,5e-06,0.014101
run_absl_flat_hash_set,cit-Patents,1,3,4e-06,0.202649,5e-06,0.019661,4e-06,4.555029,4e-06,0.014379
run_absl_flat_hash_set,cit-Patents,1,4,5e-06,0.211042,5e-06,0.019858,3e-06,4.502698,6e-06,0.014074
run_absl_flat_hash_set,cit-Patents,1,5,5e-06,0.195168,5e-06,0.019684,3e-06,4.484737,5e-06,0.014011
run_absl_flat_hash_set,cit-Patents,1,6,5e-06,0.190114,5e-06,0.019544,5e-06,4.512114,4e-06,0.014082
run_absl_flat_hash_set,cit-Patents,1,7,2.1e-05,0.193071,5e-06,0.019934,4e-06,4.557609,5e-06,0.014016
run_absl_flat_hash_set,cit-Patents,1,8,3e-06,0.190499,4e-06,0.022424,3e-06,4.483737,6e-06,0.014031
run_absl_flat_hash_set,cit-Patents,1,9,5e-06,0.190613,4e-06,0.019787,3e-06,4.510559,5e-06,0.014052
run_absl_flat_hash_set,soc-LiveJournal1,1,0,2e-06,0.242652,1e-06,0.034217,1e-06,4.840523,2e-06,0.018343
run_absl_flat_hash_set,soc-LiveJournal1,1,1,6e-06,0.229307,3e-06,0.030679,3e-06,4.713846,4e-06,0.01196
run_absl_flat_hash_set,soc-LiveJournal1,1,2,5e-06,0.236934,4e-06,0.030398,3e-06,4.718432,6e-06,0.011631
run_absl_flat_hash_set,soc-LiveJournal1,1,3,7e-06,0.2394,5e-06,0.030882,5e-06,4.719476,3e-06,0.01191
run_absl_flat_hash_set,soc-LiveJournal1,1,4,7e-06,0.243995,5e-06,0.030238,5e-06,4.736624,4e-06,0.01193
run_absl_flat_hash_set,soc-LiveJournal1,1,5,8e-06,0.236205,3e-06,0.030397,6e-06,4.805134,5e-06,0.011862
run_absl_flat_hash_set,soc-LiveJournal1,1,6,3e-06,0.223976,5e-06,0.030389,4e-06,4.736489,1.1e-05,0.011881
run_absl_flat_hash_set,soc-LiveJournal1,1,7,7e-06,0.221683,5e-06,0.0304,7e-06,4.7746,5e-06,0.011736
run_absl_flat_hash_set,soc-LiveJournal1,1,8,9e-06,0.224888,5e-06,0.030312,7e-06,4.751162,6e-06,0.011983
run_absl_flat_hash_set,soc-LiveJournal1,1,9,8e-06,0.231854,4e-06,0.030772,4e-06,4.738146,3e-06,0.01186
run_absl_flat_hash_set,twitter-unique-undir,1,0,3e-06,11.225145,2e-06,1.515498,1e-06,40.50499,2e-06,0.275295
run_absl_flat_hash_set,twitter-unique-undir,1,1,5e-06,10.400393,4e-06,1.443573,4e-06,39.769722,4e-06,0.167499
run_absl_flat_hash_set,twitter-unique-undir,1,2,5e-06,10.048117,3e-06,1.449665,3e-06,39.259943,4e-06,0.170558
run_absl_flat_hash_set,twitter-unique-undir,1,3,5e-06,9.996406,4e-06,1.44375,4e-06,39.025374,7e-06,0.168468
run_absl_flat_hash_set,twitter-unique-undir,1,4,4e-06,9.940749,4e-06,1.437579,3e-06,39.021425,5e-06,0.171652
run_absl_flat_hash_set,twitter-unique-undir,1,5,6e-06,9.857164,8e-06,1.441877,5e-06,38.907579,4e-06,0.170217
run_absl_flat_hash_set,twitter-unique-undir,1,6,5e-06,9.751798,5e-06,1.395622,5e-06,38.898478,3e-06,0.169493
run_absl_flat_hash_set,twitter-unique-undir,1,7,4e-06,10.277876,4e-06,1.408631,5e-06,38.922892,4e-06,0.165702
run_absl_flat_hash_set,twitter-unique-undir,1,8,4e-06,14.34033,7e-06,1.395815,5e-06,38.943916,3e-06,0.167789
run_absl_flat_hash_set,twitter-unique-undir,1,9,4e-06,15.231597,3e-06,1.399954,3e-06,38.888869,4e-06,0.173411
run_absl_flat_hash_set,com-friendster,1,0,2e-06,36.765944,2e-06,4.868266,2e-06,58.417656,3e-06,4.157814
run_absl_flat_hash_set,com-friendster,1,1,6e-06,29.565596,4e-06,4.557143,4e-06,63.658536,5e-06,3.855134
run_absl_flat_hash_set,com-friendster,1,2,6e-06,38.615408,4e-06,4.638102,4e-06,61.586323,5.2e-05,3.869826
run_absl_flat_hash_set,com-friendster,1,3,4e-06,40.265957,6e-06,4.628153,4e-06,80.428144,4e-06,3.874031
run_absl_flat_hash_set,com-friendster,1,4,5e-06,38.675956,4e-06,4.617866,3e-06,59.316234,3e-06,3.884474
run_absl_flat_hash_set,com-friendster,1,5,4e-06,31.973375,5e-06,4.568575,4e-06,81.013764,4e-06,3.891808
run_absl_flat_hash_set,com-friendster,1,6,5e-06,36.968628,6e-06,4.603777,4e-06,78.711246,4e-06,3.886436
run_absl_flat_hash_set,com-friendster,1,7,5e-06,34.560158,5e-06,4.620236,4e-06,90.251056,4e-06,3.885772
run_absl_flat_hash_set,com-friendster,1,8,5e-06,40.374515,6e-06,4.597532,3e-06,89.863372,4e-06,3.876859
run_absl_flat_hash_set,com-friendster,1,9,4e-06,37.093382,8e-06,4.570864,5e-06,87.077055,6e-06,3.879998
run_absl_flat_hash_set,com-orkut.ungraph,10,0,5e-06,0.325923,6e-06,0.050137,5e-06,3.437239,6e-06,0.022811
run_absl_flat_hash_set,com-orkut.ungraph,10,1,1e-05,0.30152,1.1e-05,0.044001,9e-06,3.371645,9e-06,0.011607
run_absl_flat_hash_set,com-orkut.ungraph,10,2,1.3e-05,0.316882,1.1e-05,0.044249,1.3e-05,3.369426,1.6e-05,0.011139
run_absl_flat_hash_set,com-orkut.ungraph,10,3,1.8e-05,0.313723,1.7e-05,0.044175,1.8e-05,3.337984,1.4e-05,0.011397
